#DataThief C:\Users\cecih\Desktop\Villano Research\Neutron Scattering\incoherent scatter func\fig2trace.png Friday 2-May-2025 11:26:26 AM
1.1557e-3, 2.2888e-3
3.4689e-3, 2.2987e-3
5.7812e-3, 4.5925e-3
8.0945e-3, 4.6024e-3
0.0104, 4.6123e-3
0.0127, 6.906e-3
0.015, 9.1998e-3
0.0173, 0.0115
0.0173, 0.0138
0.0197, 0.0161
0.022, 0.0184
0.0243, 0.0207
0.0266, 0.023
0.0289, 0.0252
0.0312, 0.0275
0.0335, 0.0298
0.0335, 0.0321
0.0358, 0.0344
0.0382, 0.0344
0.0382, 0.0367
0.0405, 0.0367
0.0405, 0.039
0.0405, 0.0413
0.0405, 0.0436
0.0405, 0.0459
0.0428, 0.0481
0.0451, 0.0504
0.0451, 0.0527
0.0474, 0.055
0.0497, 0.0573
0.0497, 0.0596
0.052, 0.0619
0.0543, 0.0642
0.0566, 0.0665
0.0566, 0.0688
0.059, 0.0711
0.0613, 0.0733
0.0636, 0.0756
0.0659, 0.0779
0.0659, 0.0802
0.0682, 0.0825
0.0705, 0.0848
0.0705, 0.0871
0.0728, 0.0894
0.0751, 0.0917
0.0775, 0.094
0.0775, 0.0963
0.0775, 0.0985
0.0798, 0.1008
0.0798, 0.1031
0.0821, 0.1054
0.0844, 0.1077
0.0844, 0.11
0.0867, 0.1123
0.0867, 0.1146
0.089, 0.1169
0.089, 0.1191
0.0913, 0.1214
0.0936, 0.1237
0.0936, 0.126
0.0959, 0.1283
0.0959, 0.1306
0.0983, 0.1329
0.1006, 0.1352
0.1006, 0.1375
0.1029, 0.1398
0.1029, 0.142
0.1052, 0.1443
0.1052, 0.1466
0.1075, 0.1489
0.1075, 0.1512
0.1098, 0.1535
0.1098, 0.1558
0.1121, 0.1581
0.1121, 0.1602
0.1144, 0.1626
0.1144, 0.1649
0.1168, 0.1672
0.1167, 0.1695
0.1191, 0.1718
0.1214, 0.1741
0.1214, 0.1764
0.1237, 0.1787
0.1237, 0.181
0.126, 0.1832
0.126, 0.1855
0.1283, 0.1878
0.1283, 0.1901
0.1306, 0.1924
0.1306, 0.1947
0.1329, 0.197
0.1329, 0.1993
0.1352, 0.2016
0.1352, 0.2038
0.1376, 0.2061
0.1376, 0.2084
0.1376, 0.2107
0.1399, 0.213
0.1421, 0.2153
0.1421, 0.2176
0.1445, 0.2199
0.1445, 0.2222
0.1468, 0.2244
0.1468, 0.2267
0.1491, 0.229
0.1491, 0.2313
0.1514, 0.2336
0.1514, 0.2359
0.1537, 0.2382
0.1537, 0.2405
0.156, 0.2428
0.156, 0.245
0.1584, 0.2473
0.1607, 0.2496
0.1607, 0.2519
0.163, 0.2542
0.163, 0.2565
0.1653, 0.2588
0.1676, 0.261
0.1676, 0.2634
0.1699, 0.2657
0.1699, 0.2679
0.1722, 0.2702
0.1722, 0.2725
0.1745, 0.2748
0.1745, 0.2771
0.1768, 0.2793
0.1792, 0.2817
0.1792, 0.284
0.1815, 0.2863
0.1838, 0.2886
0.1838, 0.2908
0.1861, 0.2931
0.1884, 0.2953
0.1884, 0.2977
0.1907, 0.3
0.193, 0.3023
0.193, 0.3046
0.1953, 0.3069
0.1953, 0.3092
0.1977, 0.3114
0.1977, 0.3136
0.2, 0.316
0.2023, 0.3183
0.2023, 0.3206
0.2046, 0.3229
0.2046, 0.3252
0.2069, 0.3275
0.2092, 0.3298
0.2115, 0.3321
0.2138, 0.3344
0.2138, 0.3366
0.2161, 0.3389
0.2185, 0.3412
0.2208, 0.3435
0.2208, 0.3458
0.2231, 0.3481
0.2254, 0.3504
0.2277, 0.3527
0.23, 0.355
0.23, 0.3573
0.2323, 0.3596
0.2346, 0.3618
0.237, 0.3641
0.2393, 0.3664
0.2393, 0.3687
0.2416, 0.371
0.2439, 0.3733
0.2439, 0.3756
0.2462, 0.3779
0.2485, 0.3801
0.2508, 0.3825
0.2508, 0.3848
0.253, 0.3871
0.2555, 0.3893
0.2578, 0.3916
0.2601, 0.3939
0.2624, 0.3961
0.2647, 0.3985
0.267, 0.4008
0.2692, 0.4031
0.2716, 0.4054
0.274, 0.4077
0.274, 0.41
0.2763, 0.4123
0.2786, 0.4146
0.2809, 0.4169
0.2832, 0.4192
0.2854, 0.4215
0.2878, 0.4237
0.2901, 0.4238
0.2925, 0.4238
0.2925, 0.426
0.2948, 0.4261
0.2948, 0.4283
0.2971, 0.4284
0.2971, 0.4306
0.2993, 0.4306
0.3017, 0.4329
0.304, 0.4329
0.3063, 0.4352
0.3086, 0.4375
0.311, 0.4398
0.3133, 0.4421
0.3155, 0.4444
0.3179, 0.4466
0.3202, 0.449
0.3225, 0.4513
0.3248, 0.4536
0.3248, 0.4559
0.3271, 0.4559
0.3271, 0.4582
0.3294, 0.4582
0.3294, 0.4605
0.3317, 0.4605
0.3341, 0.4605
0.3364, 0.4628
0.3364, 0.4651
0.3387, 0.4651
0.341, 0.4674
0.3433, 0.4697
0.3456, 0.472
0.3479, 0.4742
0.3503, 0.4765
0.3526, 0.4788
0.3549, 0.4811
0.3572, 0.4834
0.3595, 0.4834
0.3618, 0.4857
0.3641, 0.488
0.3664, 0.4903
0.3688, 0.4926
0.3711, 0.4926
0.3734, 0.4949
0.3757, 0.4971
0.378, 0.4995
0.3803, 0.5018
0.3826, 0.5041
0.3849, 0.5064
0.3873, 0.5087
0.3896, 0.511
0.3919, 0.5133
0.3942, 0.5156
0.3965, 0.5178
0.3988, 0.5201
0.4011, 0.5202
0.4034, 0.5224
0.4058, 0.5247
0.4081, 0.527
0.4104, 0.5293
0.4104, 0.5316
0.4127, 0.5316
0.4127, 0.5339
0.415, 0.5339
0.415, 0.5362
0.4173, 0.5362
0.4196, 0.5362
0.4219, 0.5385
0.4243, 0.5408
0.4266, 0.5431
0.4289, 0.5431
0.4312, 0.5453
0.4335, 0.5476
0.4358, 0.55
0.4381, 0.55
0.4404, 0.5523
0.4428, 0.5546
0.4451, 0.5569
0.4474, 0.5592
0.4497, 0.5615
0.452, 0.5615
0.4543, 0.5638
0.4566, 0.5661
0.4588, 0.5684
0.4613, 0.5707
0.4636, 0.5729
0.4659, 0.573
0.4682, 0.5753
0.4705, 0.5775
0.4727, 0.5776
0.4751, 0.5798
0.4774, 0.5821
0.4798, 0.5844
0.4821, 0.5867
0.4844, 0.5867
0.4867, 0.589
0.4889, 0.5913
0.4913, 0.5936
0.4936, 0.5936
0.4959, 0.5958
0.4983, 0.5981
0.5006, 0.6005
0.5029, 0.6005
0.5051, 0.6028
0.5074, 0.6051
0.5098, 0.6074
0.5121, 0.6074
0.5144, 0.6097
0.5168, 0.612
0.5191, 0.6143
0.5213, 0.6143
0.5237, 0.6166
0.526, 0.6189
0.5283, 0.6189
0.5306, 0.6212
0.5329, 0.6235
0.5352, 0.6258
0.5375, 0.6258
0.5399, 0.628
0.5422, 0.6303
0.5445, 0.6327
0.5468, 0.635
0.5491, 0.635
0.5514, 0.6373
0.5537, 0.6396
0.5561, 0.6396
0.5584, 0.6419
0.5607, 0.6442
0.563, 0.6465
0.5653, 0.6465
0.5676, 0.6488
0.5699, 0.6488
0.5723, 0.6511
0.5746, 0.6511
0.5769, 0.6534
0.5792, 0.6534
0.5815, 0.6557
0.5838, 0.658
0.5861, 0.658
0.5885, 0.6602
0.5908, 0.6625
0.5931, 0.6625
